,movie_id,vote
38279,3464686,6
38280,3464687,773
38281,3464688,15
38282,3464695,7
38283,3464724,7
38284,3464726,64
38285,3464727,114
38286,3464736,97
38287,3464753,9
38288,3464772,25
38289,3464833,17
38290,3464845,7
38291,3464869,206717
38292,3464870,17
38293,3464902,48
38294,3464906,9
38295,3464914,65
38296,3464918,13
38297,3464967,419
38298,3464973,45
38299,3464977,8
38300,3464979,19
38301,3464986,5
38302,3464997,15
38303,3465024,6
38304,3465038,148
38305,3465053,181
38306,3465059,9891
38307,3465073,1115
38308,3465112,125
38309,3465115,94
38310,3465117,194
38311,3465131,30
38312,3465141,22
38313,3465173,16
38314,3465176,27
38315,3465180,6
38316,3465183,13
38317,3465242,12
38318,3465244,7
38319,3465245,10
38320,3465247,23
38321,3465252,368
38322,3465264,13
38323,3465335,14
38324,3465338,9
38325,3465377,30
38326,3465398,78
38327,3465402,691
38328,3465409,43
38329,3465434,48
38330,3465441,14431
38331,3465457,29
38332,3465462,9
38333,3465482,41
38334,3465496,14
38335,3465500,11
38336,3465503,9
38337,3465521,841
38338,3465652,228
38339,3465659,114
38340,3465675,16
38341,3465681,284
38342,3465697,6
38343,3465701,7
38344,3465738,9
38345,3465742,8
38346,3465812,30
38347,3465835,8
38348,3465920,7
38349,3465943,7
38350,3465992,7
38351,3466074,17
38352,3466359,55
38353,3466373,55
38354,3467467,12
38355,3467511,6
38356,3467549,31
38357,3467565,11
38358,3467574,11
38359,3467592,411
38360,3467606,15
38361,3467611,9
38362,3467614,10
38363,3465581,27
38364,3465586,20
38365,3465546,301
38366,3465563,10
38367,3465569,236
38368,3465748,9
38369,3465984,10
38370,3466164,961
38371,3466436,15
38372,3466471,7
38373,3466484,168
38374,3466488,27
38375,3466542,11
38376,3466545,8
38377,3466546,6
38378,3466555,14
38379,3466564,5
38380,3466582,6
38381,3466616,26
38382,3466742,5
38383,3466743,38
38384,3466755,849
38385,3466758,1781
38386,3466759,21
38387,3466783,1902
38388,3466827,25
38389,3466889,215
38390,3466905,21
38391,3466958,5
38392,3467022,33629
38393,3467090,6
38394,3467114,44
38395,3467152,6
38396,3467228,134
38397,3467234,14
38398,3467251,5
38399,3467286,17
38400,3467333,8
38401,3467324,5
38402,3467352,6
38403,3467430,19
38404,3467035,5
38405,3467555,178
38406,3467633,10
38407,3467634,10
38408,3467644,39
38409,3467657,5
38410,3467668,1234
38411,3467671,52
38412,3467673,44
38413,3467702,54
38414,3467786,11
38415,3467788,5
38416,3467822,9
38417,3467829,17
38418,3467837,682
38419,3467838,200
38420,3467881,12
38421,3467884,29
38422,3467892,7
38423,3467906,33
38424,3467933,23
38425,3467946,8
38426,3467951,12
38427,3467964,16
38428,3468011,6
38429,3468015,5
38430,3468022,16
38431,3468025,5
38432,3468038,6
38433,3468192,7
38434,3468195,9
38435,3468096,13
38436,3468101,155
38437,3468123,6
38438,3468127,70
38439,3468129,5366
38440,3468130,6
38441,3468135,37
38442,3468150,6
38443,3468168,6
38444,3468181,7
38445,3468092,5
38446,3468160,155
38447,3468204,5
38448,3468216,8
38449,3468230,26
38450,3468232,11
38451,3468256,10
38452,3468259,5
38453,3467755,14
38454,3467803,216
38455,3467853,5
38456,3467870,12
38457,3467908,15
38458,3468114,12
38459,3468286,9
38460,3468303,60
38461,3468328,125
38462,3468338,7
38463,3468362,15
38464,3468349,7
38465,3468357,5
38466,3468360,187
38467,3468367,8
38468,3468370,15
38469,3468390,16
38470,3468436,11
38471,3468501,35
38472,3468518,15
38473,3468519,7
38474,3468538,25
38475,3468547,16
38476,3468551,5
38477,3468572,5
38478,3468623,7950
38479,3468633,6
38480,3468663,52
38481,3468672,28
38482,3468682,14
38483,3468718,108318
38484,3468742,22
38485,3468768,10
38486,3468843,36
38487,3468848,7
38488,3468773,7
38489,3468775,137
38490,3468798,7
38491,3468801,9
38492,3468831,338
38493,3468871,22
38494,3468879,5
38495,3468881,26
38496,3468887,7
38497,3468890,255
38498,3468891,162
38499,3468892,138
38500,3468893,859
38501,3468897,60
38502,3468898,493
38503,3468900,22201
38504,3468901,1833
38505,3468930,7
38506,3468954,9
38507,3468968,2693
38508,3468976,177
38509,3469000,9
38510,3469040,8
38511,3469172,17
38512,3469218,218
38513,3469267,23
38514,3469275,26
38515,3469320,51
38516,3469416,94
38517,3469417,9
38518,3469452,163
38519,3469464,7
38520,3469472,90
38521,3469482,10
38522,3469495,5
38523,3469520,43
38524,3469565,1922
38525,3469605,37
38526,3469649,5
38527,3469650,9
38528,3469707,123
38529,3469717,5
38530,3469730,9
38531,3469739,6
38532,3469752,86
38533,3469763,135
38534,3469766,47
38535,3469772,5
38536,3469803,40
38537,3469793,6
38538,3469818,37
38539,3469866,8
38540,3469874,10
38541,3469875,7
38542,3469882,222
38543,3469916,42
38544,3469945,21
38545,3469947,1164
38546,3469952,879
38547,3469957,108
38548,3469887,18
38549,3469962,8
38550,3469985,187
38551,3469992,92
38552,3470131,5
38553,3470133,12
38554,3470136,40
38555,3470169,38
38556,3470180,488
38557,3470199,276
38558,3470046,7
38559,3470050,6
38560,3470051,5
38561,3470052,5
38562,3470064,8
38563,3470070,14
38564,3470083,14
38565,3470086,928
38566,3470090,5
38567,3470093,6
38568,3470096,19
38569,3470109,7
38570,3470414,6
38571,3470429,5
38572,3470455,386
38573,3470457,673
38574,3470458,3673
38575,3470460,18
38576,3470505,32
38577,3470508,5
38578,3470552,7
38579,3470559,81
38580,3470580,12
38581,3470618,14
38582,3470619,35
38583,3470622,343
38584,3470623,246
38585,3470666,9
38586,3470677,3037
38587,3470688,7
38588,3470699,5
38589,3470704,48
38590,3470709,12
38591,3470723,1973
38592,3470749,11
38593,3470753,10
38594,3470845,11
38595,3470849,5
38596,3470850,13
38597,3470914,82
38598,3470929,24
38599,3470974,34
38600,3470984,16
38601,3471007,5
38602,3471009,12
38603,3471011,9
38604,3471043,5
38605,3471078,515
38606,3471070,5
38607,3471071,6
38608,3471093,18
38609,3471109,8
38610,3471099,10
38611,3471107,7
38612,3471113,6
38613,3471114,9
38614,3471174,8
38615,3471178,8
38616,3471195,7
38617,3471213,13
38618,3471216,20
38619,3471217,8
38620,3471228,26
38621,3468495,829
38622,3468488,17
38623,3468598,17
38624,3468604,607
38625,3469054,9
38626,3469056,13
38627,3469065,34573
38628,3469074,40
38629,3469075,11
38630,3469338,6
38631,3469367,3808
38632,3470250,6
38633,3470381,54
38634,3471293,773
38635,3471314,5
38636,3471320,8
38637,3471330,5
38638,3471414,14
38639,3471405,6
38640,3471433,613
38641,3471452,17
38642,3471464,6
38643,3471470,162
38644,3471520,5
38645,3471523,961
38646,3471552,5
38647,3471553,6
38648,3471563,215
38649,3471617,8
38650,3471629,45
38651,3471635,14
38652,3471641,5
38653,3471648,36
38654,3471726,79
38655,3471754,14
38656,3471759,12
38657,3471793,12
38658,3471796,10
38659,3471797,85182
38660,3471833,8
38661,3471888,62927
38662,3471896,12
38663,3471939,11
38664,3472019,13
38665,3471779,5
38666,3471847,6
38667,3471852,29
38668,3471985,1408
38669,3472017,350
38670,3472018,6
38671,3472237,62
38672,3472261,500
38673,3472266,7
38674,3472267,151
38675,3472415,32
38676,3472433,65
38677,3472435,31
38678,3472441,39
38679,3472456,130
38680,3472469,11
38681,3472483,22
38682,3472485,79
38683,3472490,58
38684,3472524,47
38685,3472581,20
38686,3472646,5
38687,3472664,315
38688,3472676,10
38689,3472678,32
38690,3472688,5
38691,3472732,10
38692,3472832,24
38693,3472834,144
38694,3472845,422
38695,3472856,804
38696,3472862,19671
38697,3472864,78
38698,3472868,6
38699,3472909,40
38700,3472917,161
38701,3472919,2663
38702,3472924,1539
38703,3472932,7
38704,3472968,1091
38705,3472990,2410
38706,3472991,46
38707,3473004,8
38708,3473009,335
38709,3473074,29
38710,3473123,9
38711,3473171,8
38712,3473183,13
38713,3473184,26
38714,3473185,10
38715,3473235,54
38716,3473254,5
38717,3473262,26
38718,3473268,144
38719,3473270,22015
38720,3473275,22
38721,3473278,120
38722,3473314,6
38723,3473316,6
38724,3473341,9
38725,3473352,6
38726,3473371,5
38727,3473379,14
38728,3473398,1401
38729,3473423,21
38730,3473430,14
38731,3473459,27
38732,3473460,461
38733,3473497,14
38734,3473530,10689
38735,3473539,9
38736,3473546,8
38737,3473551,33
38738,3473560,10
38739,3473600,6
38740,3473631,10
38741,3473633,32
38742,3473634,22
38743,3473677,10
38744,3474319,15
38745,3473808,431
38746,3473842,9
38747,3473857,91
38748,3473858,325
38749,3473880,15
38750,3473882,8
38751,3473883,15
38752,3473886,15
38753,3473897,420
38754,3473903,54
38755,3473904,978
38756,3473905,12
38757,3473937,16
38758,3474042,71
38759,3474062,14
38760,3474119,425
38761,3474131,1098
38762,3474148,5
38763,3474150,84
38764,3474165,70
38765,3474168,15
38766,3474187,5
38767,3474194,8
38768,3474190,7
38769,3474207,18
38770,3474212,82
38771,3474217,5
38772,3474250,39
38773,3474251,1241
38774,3474252,71
38775,3474255,90
38776,3474289,128
38777,3474303,111
38778,3474306,476
38779,3474391,6
38780,3474394,38
38781,3474399,5
38782,3474404,9
38783,3474424,447
38784,3474436,48
38785,3474457,13
38786,3474485,64
38787,3474522,1249
38788,3474529,14
38789,3474544,6
38790,3474573,10
38791,3474579,14
38792,3474583,8
38793,3474617,6
38794,3474636,5
38795,3474662,6
38796,3474671,5
38797,3474697,137
38798,3474754,70
38799,3474755,9
38800,3474814,6
38801,3474864,23
38802,3474889,40
38803,3474901,55
38804,3474909,5
38805,3474915,21
38806,3474937,51
38807,3474941,5
38808,3475075,6
38809,3475078,320
38810,3475105,7
38811,3475112,51
38812,3475144,323
38813,3475161,25
38814,3475182,8
38815,3475202,24
38816,3475251,11
38817,3475256,11
38818,3475281,122
38819,3475298,17
38820,3475302,10
38821,3475314,111
38822,3475342,1174
38823,3475344,6
38824,3475345,673
38825,3475351,18
38826,3475411,11
38827,3475405,8
38828,3475440,399
38829,3475446,5
38830,3475473,8
38831,3475478,6
38832,3475492,5
38833,3475497,360
38834,3475527,189
38835,3475520,7
38836,3475542,196
38837,3475551,115
38838,3475566,24
38839,3475600,10
38840,3475610,60
38841,3475649,6
38842,3475682,18
38843,3475725,16
38844,3475731,39
38845,3475735,9
38846,3475834,5
38847,3475881,9
38848,3475910,145
38849,3475916,9
38850,3476028,119
38851,3476072,6
38852,3476101,17
38853,3476112,6
38854,3476117,20
38855,3476172,33
38856,3476177,6
38857,3476193,9
38858,3476210,81
38859,3476211,19
38860,3476227,264
38861,3476240,5
38862,3476247,6
38863,3476248,23
38864,3476249,96
38865,3476261,5
38866,3476269,26
38867,3476288,378
38868,3476298,8
38869,3476309,11
38870,3476326,506
38871,3476333,7
38872,3476342,41
38873,3476343,15
38874,3476361,143
38875,3476375,25
38876,3476379,8
38877,3476429,12
38878,3476435,21
38879,3476462,6
38880,3476464,6
38881,3476488,8
38882,3476490,21
38883,3476521,9
38884,3476522,37
38885,3476537,10
38886,3476542,12
38887,3476566,7
38888,3476588,8
38889,3476595,7
38890,3476629,16
38891,3476646,253
38892,3476652,8
38893,3476653,123
38894,3476667,57
38895,3476678,8
38896,3476680,659
38897,3476687,786
38898,3476690,9
38899,3476691,190
38900,3476698,8
38901,3476703,13
38902,3476712,19
38903,3476714,94
38904,3476716,56
38905,3476719,272
38906,3476723,25
38907,3476729,65
38908,3476740,216
38909,3476752,6
38910,3476753,1504
38911,3476673,14
38912,3476819,589
38913,3476829,28
38914,3476870,141
38915,3476897,226
38916,3476959,1170
38917,3476969,522
38918,3476989,8
38919,3476997,8
38920,3477003,557
38921,3477023,18
38922,3477025,27
38923,3477027,41
38924,3477031,10
38925,3477046,11
38926,3477061,788
38927,3477063,8
38928,3477069,11
38929,3477097,30
38930,3477158,27
38931,3476899,30
38932,3476929,154
38933,3477012,25
38934,3477165,19
38935,3477169,11
38936,3477298,34
38937,3477299,11
38938,3477341,6
38939,3477349,36
38940,3477357,10
38941,3477407,90
38942,3477408,19
38943,3477451,6
38944,3477505,457
38945,3477538,11
38946,3477559,7
38947,3477579,13894
38948,3477582,79
38949,3477593,2314
38950,3477602,52
38951,3477658,1347
38952,3477670,10
38953,3477735,19
38954,3477754,5
38955,3477776,446
38956,3477780,45
38957,3477791,44
38958,3477807,12
38959,3477812,17
38960,3477815,458
38961,3477818,13
38962,3477825,72
38963,3477830,7
38964,3477843,88
38965,3477869,18
38966,3477892,5
38967,3477893,515
38968,3477908,5
38969,3477913,682
38970,3477914,246
38971,3477935,6
38972,3477994,13
38973,3478000,125
38974,3478023,139
38975,3478022,478
38976,3478046,64
38977,3478053,11
38978,3478061,17
38979,3478065,19
38980,3478104,86
38981,3478109,60
38982,3478130,18
38983,3478160,5
38984,3478168,60
38985,3478170,92
38986,3478250,11
38987,3478261,5
38988,3478278,50
38989,3478279,5
38990,3478286,9
38991,3478297,9
38992,3478310,1864
38993,3478318,36
38994,3478320,6
38995,3478348,80
38996,3478361,11
38997,3478365,14
38998,3478404,6
38999,3478429,17
39000,3478430,10
39001,3478462,6
39002,3478473,34
39003,3478516,98
39004,3478625,26
39005,3478639,6
39006,3478689,160
39007,3478722,15
39008,3478741,46
39009,3478745,5
39010,3478785,35
39011,3478811,29
39012,3478821,13
39013,3478849,13
39014,3478858,205
39015,3478926,137
39016,3478957,37
39017,3478960,17
39018,3478972,7
39019,3479045,60
39020,3479055,6
39021,3479080,49
39022,3479082,33298
39023,3479094,2636
39024,3479095,2870
39025,3479145,15
39026,3479161,9
39027,3479177,12972
39028,3479265,776
39029,3479310,153
39030,3479313,15
39031,3479322,5
39032,3479357,12
39033,3479367,21
39034,3479451,14
39035,3479473,75603
39036,3479500,6886
39037,3479505,10
39038,3479513,62
39039,3479546,6
39040,3479559,31
39041,3479564,12
39042,3479601,17
39043,3479612,179
39044,3479714,9
39045,3479755,483
39046,3479765,5
39047,3479825,6
39048,3479830,195
39049,3479842,52
39050,3479866,20
39051,3479869,12
39052,3479892,33
39053,3479893,7
39054,3479919,7
39055,3479941,2183
39056,3479947,14
39057,3479962,440
39058,3479981,552
39059,3479993,19
39060,3480032,13
39061,3480053,22
39062,3480081,13
39063,3480128,6
39064,3480145,14
39065,3480146,19
39066,3480149,9
39067,3480154,6
39068,3480173,26
39069,3480260,5
39070,3480315,117
39071,3481130,6
39072,3481132,7
39073,3481154,32
39074,3481193,13
39075,3480187,14
39076,3480234,23
39077,3480250,7
39078,3480277,16
39079,3480287,5
39080,3480289,4867
39081,3480292,91
39082,3480293,67
39083,3480296,26
39084,3480367,24
39085,3480375,5
39086,3480421,66
39087,3480424,8
39088,3480431,8
39089,3480457,15
39090,3480458,5
39091,3480476,5
39092,3480486,33
39093,3480502,636
39094,3480524,56
39095,3480529,9
39096,3480543,31
39097,3480548,70
39098,3480565,57
39099,3480580,6
39100,3480596,5
39101,3480597,12
39102,3480603,48
39103,3480635,32
39104,3480636,89
39105,3480641,6
39106,3480651,113
39107,3480671,16
39108,3480682,6
39109,3480683,6
39110,3481050,23
39111,3481052,226
39112,3481064,43
39113,3481072,9
39114,3481089,13
39115,3480741,9
39116,3480754,10
39117,3480772,15
39118,3480792,8
39119,3480797,258
39120,3480798,12
39121,3480814,2754
39122,3480827,12
39123,3480830,8
39124,3480831,22
39125,3480857,5
39126,3480858,29
39127,3480872,84747
39128,3480881,26
39129,3480908,8
39130,3480938,12
39131,3480990,23
39132,3481007,5
39133,3481121,8
39134,3481136,45
39135,3481171,167
39136,3481176,5
39137,3481189,33
39138,3481226,8
39139,3481228,51
39140,3481273,7
39141,3481289,9316
39142,3481294,22
39143,3481354,7
39144,3481376,7
39145,3481386,51
39146,3481387,182
39147,3481407,10
39148,3481425,6
39149,3481437,15
39150,3481498,35
39151,3481508,29
39152,3481509,1034
39153,3481543,9
39154,3481549,10
39155,3481601,5
39156,3481606,470
39157,3481608,5224
39158,3481617,4292
39159,3481618,6
39160,3481619,1540
39161,3481668,6
39162,3481671,7
39163,3481681,10
39164,3481683,15
39165,3481687,7
39166,3481736,246
39167,3481754,7
39168,3481794,41
39169,3481799,5
39170,3481845,28
39171,3481851,15
39172,3481853,6
39173,3481855,68
39174,3481884,15
39175,3481933,9
39176,3481943,5
39177,3481951,587
39178,3481953,571
39179,3481961,159
39180,3481976,13
39181,3481979,13
39182,3481980,6
39183,3481981,5
39184,3481990,159
39185,3481993,11
39186,3482002,16
39187,3482003,6
39188,3482015,67
39189,3482034,5
39190,3482049,36
39191,3482059,7
39192,3482099,654
39193,3482108,7
39194,3482121,23
39195,3482141,7
39196,3482163,15
39197,3482164,9
39198,3482183,55
39199,3482248,5
39200,3482253,7
39201,3482262,8
39202,3482281,10
39203,3482298,15
39204,3482397,31
39205,3482401,7
39206,3482404,6
39207,3482451,23
39208,3482452,21
39209,3482466,6
39210,3482486,9
39211,3482492,148
39212,3482508,11
39213,3482509,10
39214,3482528,12
39215,3482610,520
39216,3482634,21
39217,3482680,17
39218,3482705,281
39219,3482708,19
39220,3482717,23
39221,3482732,17
39222,3482744,6
39223,3482751,30
39224,3482757,5
39225,3482764,6
39226,3482765,6
39227,3482794,22
39228,3482796,29
39229,3482797,24
39230,3482805,22
39231,3482814,18
39232,3482817,59
39233,3482905,12
39234,3482895,13
39235,3482910,5
39236,3482928,10
39237,3482932,423
39238,3482983,6
39239,3483037,398
39240,3483052,5
39241,3483096,9
39242,3483162,22
39243,3483198,9
39244,3483213,11
39245,3483220,177229
39246,3483265,313
39247,3483236,282
39248,3483253,275
39249,3483255,65
39250,3483280,7
39251,3483303,8
39252,3483308,8
39253,3483326,20
39254,3483355,12
39255,3483361,17
39256,3483373,112
39257,3483401,44
39258,3483433,455
39259,3483444,12
39260,3483480,5
39261,3483489,17
39262,3483492,17
39263,3483529,174
39264,3483545,11
39265,3483546,44
39266,3483547,133
39267,3483561,23
39268,3483648,8
39269,3483681,6
39270,3483682,41
39271,3483691,19
39272,3483723,53
39273,3483739,6
39274,3486749,21
39275,3497563,52
39276,3497906,7
39277,3511814,44
39278,3511815,89579
39279,3515491,18
39280,3515494,65
39281,3519666,7
39282,3523828,307
39283,3523957,12
39284,3524598,5
39285,3540085,16
39286,3483745,7
39287,3483761,17
39288,3483782,8
39289,3483795,7
39290,3483803,40
39291,3483804,22
39292,3483815,22
39293,3483831,25
39294,3483832,16
39295,3483847,22
39296,3483859,22995
39297,3483862,55
39298,3483876,120
39299,3483918,20
39300,3483929,6
39301,3483943,6
39302,3483947,30
39303,3483954,52
39304,3483957,13
39305,3483964,795
39306,3483979,393
39307,3483993,112
39308,3484036,9
39309,3484037,30
39310,3484068,24
39311,3484086,26
39312,3484093,26
39313,3484109,100
39314,3484113,15
39315,3484118,10
39316,3484126,6
39317,3484169,11
39318,3484189,9
39319,3484215,386369
39320,3484229,155
39321,3484236,96
39322,3484242,7
39323,3484252,33
39324,3484304,123
39325,3484326,5
39326,3484319,11
39327,3484332,5
39328,3484350,8
39329,3484351,5
39330,3484347,132
39331,3484367,9
39332,3484404,10
39333,3484401,389
39334,3484425,49
39335,3484439,5
39336,3484442,50451
39337,3484456,18
39338,3484492,7
39339,3484511,103
39340,3484546,132
39341,3484570,80
39342,3484636,14
39343,3484637,252
39344,3484642,20
39345,3484651,35
39346,3484685,150
39347,3484723,6
39348,3484743,15
39349,3484786,10
39350,3484788,18
39351,3484804,2950
39352,3484810,9
39353,3484891,6
39354,3484900,190
39355,3484901,53
39356,3484921,28
39357,3484923,95
39358,3484933,7
39359,3484957,5
39360,3484967,55
39361,3485089,12
39362,3485101,163375
39363,3485119,5
39364,3485120,6
39365,3485121,18
39366,3485150,32
39367,3485159,29
39368,3485218,26
39369,3485219,24
39370,3485221,18
39371,3485231,296
39372,3485278,29
39373,3485287,38
39374,3485331,41
39375,3485365,20
39376,3485412,6
39377,3485405,7
39378,3485451,12
39379,3485452,12
39380,3485485,5
39381,3485503,218
39382,3485512,49
39383,3485516,12
39384,3485545,6
39385,3485546,23
39386,3485558,7
39387,3485579,26
39388,3485585,12
39389,3485597,10
39390,3485645,9
39391,3485672,596
39392,3485673,31
39393,3485696,159
39394,3485707,84
39395,3485712,6
39396,3485714,31
39397,3485733,5
39398,3485756,7
39399,3485805,6
39400,3485815,9
39401,3485825,14
39402,3485831,5
39403,3485839,10
39404,3485881,6
39405,3485916,7
39406,3485972,10
39407,3485979,6
39408,3485997,23
39409,3485999,7
39410,3486010,16
39411,3486013,8
39412,3486031,15
39413,3486070,5
39414,3486113,16
39415,3486114,17
39416,3486118,2164
39417,3486132,16
39418,3486139,12
39419,3486143,25
39420,3486167,378
39421,3486179,16
39422,3486273,47
39423,3486303,18
39424,3486304,1302
39425,3486319,6
39426,3486320,3320
39427,3486327,66
39428,3486331,168
39429,3486333,12
39430,3486350,20475
39431,3486361,5
39432,3486439,5
39433,3486462,5
39434,3486479,7
39435,3486492,80
39436,3486580,26
39437,3486612,29
39438,3486641,43211
39439,3486682,10
39440,3486723,14
39441,3486751,9
39442,3486794,692
39443,3486798,7
39444,3486851,5
39445,3486876,7
39446,3486931,228
39447,3486958,5
39448,3486962,5
39449,3486965,198
39450,3486977,115
39451,3487001,5156
39452,3487003,27
39453,3487006,19
39454,3487023,9
39455,3487025,7
39456,3487047,824
39457,3487078,7
39458,3487127,1576
39459,3487142,204
39460,3487152,80
39461,3487158,115
39462,3487194,6
39463,3487251,93
39464,3487262,17
39465,3487276,18
39466,3487278,131
39467,3487295,10
39468,3487323,5653
39469,3487310,58
39470,3487335,505
39471,3487367,8
39472,3487377,31
39473,3487392,59
39474,3487404,25
39475,3487414,151
39476,3487442,87
39477,3487444,2928
39478,3487471,779
39479,3487474,115
39480,3487475,13
39481,3487496,857
39482,3487515,7
39483,3487553,178
39484,3487554,20
39485,3487557,5
39486,3487567,9
39487,3488164,9
39488,3488191,9
39489,3488198,1362
39490,3488237,22
39491,3488256,13
39492,3488292,10
39493,3488335,35
39494,3488418,25
39495,3488419,14
39496,3488426,2046
39497,3488429,38
39498,3488477,7
39499,3488502,7
39500,3488512,15
39501,3488514,75
39502,3488517,28
39503,3488518,10
39504,3488519,6
39505,3488531,98
39506,3488559,34
39507,3488564,182
39508,3488568,11
39509,3488592,17
39510,3488602,9
39511,3488606,11
39512,3488644,96
39513,3488645,11
39514,3488541,44
39515,3488590,23
39516,3488603,2320
39517,3488719,1862
39518,3488721,20
39519,3488754,2970
39520,3488758,24
39521,3488770,15
39522,3488773,6
39523,3488774,7
39524,3488790,10
39525,3488792,167
39526,3488812,19
39527,3488818,5
39528,3488823,5
39529,3488829,543
39530,3488838,19
39531,3488863,16
39532,3488936,8
39533,3488938,10
39534,3488946,15
39535,3488969,10
39536,3488979,35
39537,3488988,24
39538,3488994,10
39539,3489006,31
39540,3489009,6
39541,3489023,8
39542,3489037,7
39543,3489041,2782
39544,3489047,6
39545,3489053,7
39546,3489064,8
39547,3489092,27
39548,3489096,66599
39549,3489121,19
39550,3488852,10
39551,3489133,12
39552,3489175,25977
39553,3489229,100
39554,3489236,6
39555,3489239,7
39556,3489273,61
39557,3489278,670
39558,3489317,5
39559,3489364,8
39560,3489377,387
39561,3489420,336
39562,3489440,56
39563,3489444,7
39564,3489464,16
39565,3489486,7
39566,3489525,479
39567,3489526,7
39568,3489556,115
39569,3489563,9
39570,3489593,11
39571,3489606,26
39572,3489587,58
39573,3491061,74475
39574,3489639,122
39575,3489641,19
39576,3489644,8
39577,3489655,6
39578,3489671,7
39579,3489672,11
39580,3489701,9445
39581,3489749,1030
39582,3489842,68
39583,3489853,1354
39584,3489881,3040
39585,3489882,2959
39586,3489883,6192
39587,3489887,9
39588,3489914,108
39589,3489946,9
39590,3489950,2827
39591,3489953,5
39592,3489957,5
39593,3489984,10
39594,3489999,58
39595,3490009,5
39596,3490020,9
39597,3490026,17
39598,3490033,5
39599,3490080,6532
39600,3490120,8
39601,3490131,15
39602,3490137,309
39603,3490144,29
39604,3490101,689
39605,3490145,8
39606,3490155,5
39607,3490172,22
39608,3490173,23
39609,3490174,8
39610,3490200,42
39611,3490206,30
39612,3490220,7
39613,3490229,1366
39614,3490238,165
39615,3490242,11
39616,3490265,163
39617,3490272,13
39618,3490284,58
39619,3490286,40
39620,3490298,5
39621,3490318,5
39622,3490322,88
39623,3490339,7
39624,3490356,5
39625,3490369,21
39626,3490371,17
39627,3490373,9
39628,3490378,11
39629,3490386,11
39630,3490395,8
39631,3490398,39
39632,3490399,15
39633,3490416,6
39634,3490422,22
39635,3490450,8
39636,3490451,42
39637,3490491,10
39638,3490503,10900
39639,3490531,30
39640,3490533,22
39641,3490546,347
39642,3490553,333
39643,3490571,15
39644,3490855,11
39645,3490856,691
39646,3490890,9
39647,3490892,29020
39648,3490926,5
39649,3490931,8
39650,3490933,6
39651,3490935,11
39652,3490936,393
39653,3490938,268
39654,3490941,8
39655,3490954,19
39656,3490958,39
39657,3490961,19
39658,3490963,77709
39659,3490964,7
39660,3490965,51897
39661,3490966,5
39662,3490967,7
39663,3490970,16360
39664,3490971,32381
39665,3490972,55
39666,3490980,5
39667,3490982,7
39668,3491006,71
39669,3491013,43
39670,3491017,760
39671,3491019,10
39672,3491023,7
39673,3491024,233
39674,3491027,730
39675,3491031,32
39676,3491034,7
39677,3491039,23
39678,3491045,51
39679,3491047,7
39680,3491053,877
39681,3491054,1054
39682,3491055,10
39683,3491060,10
39684,3491067,70
39685,3491071,53
39686,3491073,125
39687,3491076,7
39688,3491079,8
39689,3491094,19
39690,3491137,7
39691,3491147,7
39692,3491148,18
39693,3491149,8
39694,3491154,589
39695,3491164,57
39696,3491208,62
39697,3491212,15
39698,3491218,8
39699,3491222,14
39700,3491252,16
39701,3491253,458
39702,3491254,6
39703,3491260,6
39704,3491278,2486
39705,3491280,93
39706,3491287,79
39707,3491293,16
39708,3491309,1510
39709,3491319,13
39710,3491327,6
39711,3491418,10
39712,3491430,5
39713,3491441,754
39714,3491502,73
39715,3491503,226
39716,3491519,5
39717,3491539,21360
39718,3491556,10
39719,3491557,9
39720,3491566,7
39721,3491589,8
39722,3491597,5
39723,3491614,10
39724,3491650,4154
39725,3491671,98
39726,3491672,18
39727,3491693,6
39728,3491748,5
39729,3491844,5
39730,3491845,9
39731,3491944,30
39732,3491756,14
39733,3491883,16
39734,3491924,20
39735,3491985,1228
39736,3492038,2961
39737,3492050,114
39738,3492052,28
39739,3492067,17
39740,3492091,5
39741,3492144,38
39742,3492158,965
39743,3492160,19
39744,3492165,16
39745,3492216,12
39746,3492220,10
39747,3492233,91657
39748,3492240,12
39749,3492269,7
39750,3492270,5
39751,3492279,19
39752,3492303,11898
39753,3492310,376
39754,3492319,20
39755,3492384,577
39756,3492397,1332
39757,3492422,8
39758,3492427,17
39759,3492473,9
39760,3492570,8
39761,3492595,13
39762,3492597,5
39763,3492647,5
39764,3492678,40
39765,3492690,14
39766,3492743,8
39767,3492779,5664
39768,3492876,6
39769,3492879,16
39770,3492888,2847
39771,3492909,8
39772,3492921,5
39773,3492954,7
39774,3492998,14
39775,3493001,38
39776,3493059,26
39777,3493081,1490
39778,3493077,5
39779,3493079,18
39780,3493086,10
39781,3493116,17
39782,3493141,475
39783,3493168,16
39784,3493188,6
39785,3493189,792
39786,3493190,11
39787,3493305,18
39788,3493316,15
39789,3493324,15
39790,3493278,5
39791,3493319,5
39792,3493345,3263
39793,3493352,8
39794,3493374,6
39795,3493375,474
39796,3493376,10
39797,3493410,389
39798,3493433,15
39799,3493446,261
39800,3493568,6
39801,3493594,1237
39802,3493604,267
39803,3493615,7
39804,3493641,73
39805,3493681,616
39806,3493694,13
39807,3493738,6
39808,3493757,59
39809,3493790,15
39810,3493797,723
39811,3493839,5
39812,3493893,1800
39813,3493902,12
39814,3493905,6
39815,3493966,9
39816,3494009,151
39817,3493986,5
39818,3493992,57
39819,3494005,31
39820,3494068,9
