,id,avg_director_rating
70245,3990857,6.7
70246,3990868,8.0
70247,3990870,8.0
70248,3990884,8.8
70249,3990886,8.0
70250,3990898,7.6
70251,3990935,6.6
70252,3990937,7.06666666667
70253,3990938,5.55
70254,3990957,5.36666666667
70255,3990971,7.9
70256,3990995,8.35
70257,3991025,7.2
70258,3991033,8.0
70259,3991042,6.7
70260,3991078,7.7
70261,3991099,6.65
70262,3991104,8.0
70263,3991107,5.1
70264,3991145,8.2
70265,3991150,8.8
70266,3991155,8.46666666667
70267,3991199,6.85
70268,3991254,5.5
70269,3991263,7.0
70270,3991280,5.3
70271,3991299,6.4
70272,3991306,8.2
70273,3991308,9.6
70274,3991309,8.4
70275,3991329,8.65
70276,3991337,7.5
70277,3991341,6.4
70278,3991384,6.9
70279,3991405,4.0
70280,3991409,7.5
70281,3991432,8.6
70282,3991439,7.0
70283,3991446,6.5
70284,3991459,7.7
70285,3991470,5.8
70286,3991477,5.7
70287,3991478,6.6
70288,3991482,7.4
70289,3991489,8.9
70290,3991557,7.3
70291,3991562,8.1
70292,3991586,7.1
70293,3991595,7.5
70294,3991610,5.7
70295,3991620,8.86666666667
70296,3991665,4.9
70297,3991674,7.8
70298,3991677,9.0
70299,3991678,6.1
70300,3991681,2.55
70301,3991702,6.1
70302,3991705,7.3
70303,3991709,8.25
70304,3991716,6.1
70305,3991731,6.35
70306,3991745,7.3
70307,3991747,6.4
70308,3991748,7.9
70309,3991755,6.6
70310,3991773,6.96666666667
70311,3991794,7.1
70312,3991813,7.8
70313,3991827,8.0
70314,3991835,6.5
70315,3991841,6.9
70316,3991850,7.2
70317,3991883,6.2
70318,3991892,7.0
70319,3991921,5.73333333333
70320,3991926,7.1
70321,3991936,8.1
70322,3991949,5.45
70323,3991956,6.5
70324,3991975,7.16
70325,3991990,6.375
70326,3992064,8.3
70327,3992076,6.6
70328,3992077,6.6
70329,3992084,7.5
70330,3992105,6.76666666667
70331,3992113,7.5
70332,3992136,6.1
70333,3992141,8.3
70334,3992154,6.34615384615
70335,3992174,7.0
70336,3992191,6.1
70337,3992192,7.15
70338,3992196,4.1
70339,3992245,8.1
70340,3992261,7.9
70341,3992264,6.5
70342,3992277,7.06666666667
70343,3992278,8.05
70344,3992279,7.5
70345,3992286,7.7
70346,3992289,6.3
70347,3992292,6.5
70348,3992309,8.8
70349,3992341,5.6
70350,3992345,7.0
70351,3992346,5.7
70352,3992351,8.0
70353,3992355,8.3
70354,3992369,7.53333333333
70355,3992371,8.2
70356,3992380,7.0
70357,3992407,7.2
70358,3992438,6.425
70359,3992446,6.3
70360,3992451,7.4
70361,3992466,9.2
70362,3992500,7.44
70363,3992517,6.1
70364,3992519,6.7
70365,3992544,6.4
70366,3992548,4.8
70367,3992577,6.7
70368,3992582,8.03333333333
70369,3992583,8.1
70370,3992611,8.85
70371,3992639,9.8
70372,3992646,5.65555555556
70373,3992650,7.4
70374,3992681,7.3
70375,3992684,5.5
70376,3992686,4.8
70377,3992696,9.8
70378,3992697,8.6
70379,3992711,7.8
70380,3992726,5.4
70381,3992735,6.3
70382,3992737,8.0
70383,3992770,6.4
70384,3992771,7.6
70385,3992772,7.6
70386,3992777,5.7
70387,3992806,8.3
70388,3992824,4.0
70389,3992825,1.1
70390,3992837,7.8
70391,3992839,6.2
70392,3992843,6.8
70393,3992844,10.0
70394,3992853,8.15
70395,3992875,6.9
70396,3992896,6.9
70397,3992928,6.2
70398,3992944,8.2
70399,3992960,6.6
70400,3992969,7.25
70401,3992972,5.7
70402,3992974,4.7
70403,3992981,8.5
70404,3992993,6.6
70405,3992995,7.6
70406,3992999,6.8
70407,3993005,7.95
70408,3993017,6.8
70409,3993034,8.3
70410,3993089,5.65
70411,3993100,7.8
70412,3993101,6.73333333333
70413,3993118,7.25
70414,3993125,6.46
70415,3993129,8.3
70416,3993139,4.9
70417,3993159,5.9
70418,3993180,6.0
70419,3993184,7.0
70420,3993191,5.6
70421,3993232,6.9
70422,3993250,6.3
70423,3993251,9.1
70424,3993276,6.0
70425,3993277,6.3375
70426,3993280,6.2
70427,3993304,5.6
70428,3993339,6.6
70429,3993376,9.0
70430,3993382,7.4
70431,3993390,7.6
70432,3993399,3.3
70433,3993429,6.7
70434,3993430,8.6
70435,3993455,8.1
70436,3993530,4.66666666667
70437,3993566,8.6
70438,3993582,7.75
70439,3993603,8.55
70440,3993612,6.46666666667
70441,3993615,9.6
70442,3993621,9.1
70443,3993622,6.2
70444,3993629,6.4
70445,3993651,4.96666666667
70446,3993674,7.1
70447,3993675,7.7
70448,3993678,6.8
70449,3993681,6.325
70450,3993686,6.0
70451,3993711,6.5
70452,3993728,7.6
70453,3993752,7.9
70454,3993785,8.3
70455,3993788,7.7
70456,3993820,5.7
70457,3993842,8.3
70458,3993852,6.5
70459,3993864,5.8
70460,3993871,8.1
70461,3993887,6.8
70462,3993895,8.0
70463,3993927,6.8
70464,3993929,7.3
70465,3993930,8.1
70466,3993945,7.275
70467,3993946,7.35
70468,3993964,8.6
70469,3993971,6.73636363636
70470,3993989,7.2
70471,3994007,5.0
70472,3994038,6.76666666667
70473,3994080,5.8
70474,3994093,5.95
70475,3994096,7.4
70476,3994100,5.7
70477,3994118,8.7
70478,3994119,5.3
70479,3994134,6.6
70480,3994137,6.18
70481,3994141,4.8
70482,3994167,4.8
70483,3994212,6.65
70484,3994222,8.7
70485,3994234,6.8
70486,3994243,7.2
70487,3994256,8.2
70488,3994284,5.5
70489,3994285,5.5
70490,3994291,4.43333333333
70491,3994304,6.25
70492,3994355,6.6
70493,3994380,7.3
70494,3994394,7.8
70495,3994404,5.5
70496,3994420,8.9
70497,3994430,8.9
70498,3994462,7.65
70499,3994473,5.8
70500,3994489,4.8
70501,3994512,7.3
70502,3994528,4.4
70503,3994532,7.1
70504,3994537,7.3
70505,3994544,7.2
70506,3994569,3.3
70507,3994620,6.0
70508,3994632,8.4
70509,3994672,5.2
70510,3994679,8.15
70511,3994686,7.1
70512,3994749,6.5
70513,3994757,6.95
70514,3994817,7.4
70515,3994830,7.8
70516,3994863,8.7
70517,3994905,5.9
70518,3994986,6.8
70519,3995000,7.9
70520,3995005,9.0
70521,3995006,7.15
70522,3995017,7.65
70523,3995038,9.0
70524,3995057,4.4
70525,3995068,5.56666666667
70526,3995070,8.16666666667
70527,3995075,8.8
70528,3995082,7.8
70529,3995087,7.05
70530,3995091,7.0
70531,3995100,6.9
70532,3995108,7.35
70533,3995122,7.8
70534,3995123,7.5
70535,3995155,7.475
70536,3995193,8.0
70537,3995198,8.9
70538,3995206,7.9
70539,3995218,6.48333333333
70540,3995225,5.7
70541,3995234,7.7
70542,3995243,4.0
70543,3995312,8.6
70544,3995318,5.9
70545,3995330,7.1
70546,3995338,7.5
70547,3995339,8.9
70548,3995373,7.58
70549,3995411,7.1
70550,3995427,6.9
70551,3995495,7.6
70552,3995509,7.3
70553,3995514,6.33333333333
70554,3995522,7.2
70555,3995527,7.5
70556,3995534,8.4
70557,3995536,7.2
70558,3995547,5.7
70559,3995561,3.9
70560,3995566,6.56666666667
70561,3995567,7.73333333333
70562,3995568,6.55
70563,3995593,7.5
70564,3995607,7.7
70565,3995608,8.1
70566,3995622,6.85
70567,3995623,8.1
70568,3995632,8.3
70569,3995642,7.4
70570,3995649,7.3
70571,3995686,6.9
70572,3995692,7.475
70573,3995700,4.55
70574,3995702,8.6
70575,3995705,7.2
70576,3995751,7.8
70577,3995759,9.8
70578,3995761,9.1
70579,3995764,8.5
70580,3995766,7.4
70581,3995771,7.2
70582,3995788,8.9
70583,3995802,6.8
70584,3995804,5.53333333333
70585,3995807,8.2
70586,3995813,7.2
70587,3995816,7.65
70588,3995838,6.75
70589,3995851,5.99090909091
70590,3995863,7.05
70591,3995874,5.1
70592,3995876,8.7
70593,3995900,7.1
70594,3995907,8.8
70595,3995920,6.8
70596,3995930,6.9
70597,3995941,7.5
70598,3995947,6.0
70599,3995966,6.5
70600,3995973,8.05
70601,3995974,5.2
70602,3995987,6.75
70603,3995989,3.75
70604,3995992,7.6
70605,3995993,4.65
70606,3995994,8.275
70607,3995995,8.2
70608,3996000,5.4
70609,3996006,7.1
70610,3996015,6.4
70611,3996039,6.5
70612,3996057,6.7
70613,3996058,7.8
70614,3996060,7.2
70615,3996073,8.4
70616,3996089,8.0
70617,3996090,5.0
70618,3996111,5.925
70619,3996118,6.66666666667
70620,3996141,6.9
70621,3996145,7.8
70622,3996155,7.3
70623,3996200,8.3
70624,3996211,7.9
70625,3996248,7.03333333333
70626,3996249,6.4
70627,3996257,7.55
70628,3996259,7.4
70629,3996272,5.1
70630,3996273,7.3
70631,3996274,7.2
70632,3996296,7.8
70633,3996300,8.7
70634,3996308,7.5
70635,3996354,6.7
70636,3996355,9.2
70637,3996372,5.31666666667
70638,3996407,7.1
70639,3996424,6.6
70640,3996432,7.6
70641,3996452,7.2
70642,3996453,5.9
70643,3996475,7.2
70644,3996491,8.2
70645,3996499,9.2
70646,3996501,3.8
70647,3996528,6.73333333333
70648,3996530,6.0
70649,3996540,6.6
70650,3996583,8.6
70651,3996585,7.75
70652,3996634,7.1
70653,3996636,7.2
70654,3996679,7.3
70655,3996683,6.7
70656,3996717,6.15
70657,3996721,7.25
70658,3996726,6.65
70659,3996727,5.6
70660,3996732,7.9
70661,3996744,5.3
70662,3996770,6.7
70663,3996793,6.96666666667
70664,3996795,8.65
70665,3996807,6.35
70666,3996826,7.1
70667,3996835,6.26666666667
70668,3996841,7.2
70669,3996843,6.6
70670,3996862,6.65
70671,3996869,7.0
70672,3996874,6.2
70673,3996883,7.26666666667
70674,3996896,6.4
70675,3996910,7.4
70676,3996926,7.7
70677,3996941,8.2
70678,3996957,8.0
70679,3996962,6.8
70680,3996990,6.7
70681,3996995,8.45
70682,3996996,8.0
70683,3997020,8.66666666667
70684,3997021,4.7
70685,3997042,6.8
70686,3997071,7.3
70687,3997073,7.65
70688,3997093,6.86666666667
70689,3997097,7.6
70690,3997100,6.5
70691,3997111,7.3
70692,3997121,6.3
70693,3997123,6.6
70694,3997153,8.5
70695,3997154,6.2
70696,3997156,6.2
70697,3997161,6.43333333333
70698,3997163,5.9
70699,3997200,7.4
70700,3997213,8.0
70701,3997231,9.7
70702,3997249,8.3
70703,3997261,5.1
70704,3997263,7.85
70705,3997264,9.1
70706,3997288,7.3
70707,3997294,4.99090909091
70708,3997302,7.1
70709,3997316,7.5
70710,3997326,5.15
70711,3997336,6.7
70712,3997338,6.72
70713,3997364,6.7
70714,3997431,7.45
70715,3997437,6.675
70716,3997447,6.1
70717,3997461,7.4
70718,3997467,6.2
70719,3997470,6.9
70720,3997505,6.2
70721,3997507,5.48333333333
70722,3997520,5.3
70723,3997575,8.0
70724,3997589,5.8
70725,3997593,7.9
70726,3997618,5.6
70727,3997624,6.4
70728,3997709,7.4
70729,3997714,7.5
70730,3997716,7.875
70731,3997723,5.33333333333
70732,3997734,8.9
70733,3997749,8.3
70734,3997761,4.8
70735,3997763,4.0
70736,3997765,7.3
70737,3997822,8.6
70738,3997833,7.7
70739,3997837,5.16
70740,3997850,4.6
70741,3997869,8.0
70742,3997887,5.5
70743,3997888,7.41666666667
70744,3997896,8.7
70745,3997897,7.6
70746,3997907,8.7
70747,3997917,7.2
70748,3997926,5.65
70749,3997938,7.53333333333
70750,3997943,4.7
70751,3997955,6.8
70752,3997958,7.3
70753,3997964,6.3
70754,3997965,7.5
70755,3997977,8.3
70756,3998005,5.33333333333
70757,3998021,6.7
70758,3998025,6.8
70759,3998138,7.4
70760,3998151,6.0
70761,3998152,8.4
70762,3998156,4.7
70763,3998158,6.1
70764,3998173,6.5
70765,3998186,6.2
70766,3998188,6.9
70767,3998194,6.9
70768,3998200,5.225
70769,3998201,7.73333333333
70770,3998229,8.4
70771,3998250,7.9
70772,3998303,6.42713178295
70773,3998306,6.45
70774,3998316,8.04
70775,3998346,9.4
70776,3998360,4.3
70777,3998364,7.2
70778,3998369,7.3
70779,3998370,7.46666666667
70780,3998382,6.8
70781,3998397,6.2
70782,3998404,5.6
70783,3998425,8.1
70784,3998456,8.7
70785,3998468,5.5
70786,3998477,8.6
70787,3998495,7.15
70788,3998496,7.3
70789,3998522,5.6
70790,3998542,4.4
70791,3998570,6.8
70792,3998574,2.9
70793,3998586,7.95
70794,3998594,4.3
70795,3998621,7.9
70796,3998647,6.5
70797,3998661,6.3
70798,3998699,5.975
70799,3998711,7.0
70800,3998720,8.0
70801,3998738,8.8
70802,3998739,4.66666666667
70803,3998750,5.2
70804,3998756,8.0
70805,3998764,6.76666666667
70806,3998765,7.15
70807,3998766,6.43333333333
70808,3998774,5.2
70809,3998791,7.0
70810,3998793,5.8
70811,3998801,8.3
70812,3998808,6.6
70813,3998809,7.8
70814,3998810,7.13333333333
70815,3998813,7.8
70816,3998825,7.0
70817,3998828,7.4
70818,3998835,7.95
70819,3998843,5.9
70820,3998851,7.63333333333
70821,3998886,6.7
70822,3998888,4.85
70823,3998902,7.625
70824,3998904,6.8
70825,3998909,6.9
70826,3998930,9.4
70827,3998942,5.5
70828,3998947,8.0
70829,3998958,7.5
70830,3998968,5.4
70831,3998997,7.3
70832,3998998,6.45
70833,3999016,6.8
70834,3999017,3.6
70835,3999019,8.1
70836,3999030,7.3
70837,3999036,6.55
70838,3999038,6.6
70839,3999046,5.43333333333
70840,3999054,6.76
70841,3999074,6.0
70842,3999075,7.0
70843,3999084,8.4
70844,3999115,6.2
70845,3999116,6.95
70846,3999121,7.875
70847,3999136,8.9
70848,3999166,6.8
70849,3999175,6.3
70850,3999180,7.0
70851,3999185,5.4
70852,3999196,7.1
70853,3999207,8.56666666667
70854,3999208,6.0
70855,3999224,7.7
70856,3999230,7.4
70857,3999236,6.2
70858,3999260,6.3
70859,3999261,6.2
70860,3999273,6.43333333333
70861,3999287,8.7
70862,3999294,7.7
70863,3999338,7.6
70864,3999354,7.2
70865,3999371,3.7
70866,3999389,7.85
70867,3999425,8.7
70868,3999436,8.9
70869,3999439,8.2
70870,3999443,3.2
70871,3999451,7.4
70872,3999467,8.1
70873,3999472,3.1
70874,3999475,6.55
70875,3999479,8.7
70876,3999481,6.7
70877,3999502,9.6
70878,3999508,5.0
70879,3999509,8.9
70880,3999523,7.1
70881,3999526,7.35
70882,3999565,6.95
70883,3999594,7.3
70884,3999611,3.5
70885,3999612,7.3
70886,3999623,6.0
70887,3999671,7.2
70888,3999719,3.4
70889,3999728,8.9
70890,3999743,7.2
70891,3999767,4.6
70892,3999789,4.6
70893,3999795,6.4
70894,3999800,7.75
70895,3999807,5.1
70896,3999815,7.8
70897,3999825,7.3
70898,3999830,5.85
70899,3999843,8.2
70900,3999845,7.3
70901,3999864,7.45
70902,3999883,5.2
70903,3999888,8.3
70904,3999891,6.975
70905,3999906,7.16666666667
70906,3999929,7.1
70907,3999955,7.13333333333
70908,3999962,7.5
70909,3999967,7.8
70910,3999983,4.2
70911,3999998,7.8
70912,4000026,8.8
70913,4000053,6.36666666667
70914,4000057,7.6
70915,4000060,7.1
70916,4000080,6.6
70917,4000122,7.1
70918,4000125,6.95
70919,4000154,8.4
70920,4000169,9.2
70921,4000185,7.6
70922,4000191,8.2
70923,4000206,6.35
70924,4000226,7.4
70925,4000264,8.03333333333
70926,4000299,9.2
70927,4000311,7.5
70928,4000317,4.0
70929,4000320,8.4
70930,4000327,6.0
70931,4000333,9.4
70932,4000337,7.4
70933,4000383,7.2
70934,4000390,7.0
70935,4000393,8.3
70936,4000394,7.3
70937,4000399,7.1
70938,4000424,6.8
70939,4000489,5.75
70940,4000496,7.2
70941,4000501,8.3
70942,4000505,6.8
70943,4000514,8.14
70944,4000531,5.9
70945,4000556,6.65
70946,4000567,7.1
70947,4000597,7.1
70948,4000617,6.3
70949,4000641,7.0
70950,4000672,6.58181818182
70951,4000676,6.0
70952,4000709,3.8
70953,4000722,8.5
70954,4000741,7.9
70955,4000749,6.6
70956,4000760,7.4
70957,4000764,7.3
70958,4000776,9.6
70959,4000784,5.2
70960,4000790,7.35
70961,4000812,7.0
70962,4000814,8.6
70963,4000830,8.25
70964,4000850,7.5
70965,4000868,6.7
70966,4000871,6.0
70967,4000896,7.3
70968,4000907,7.0
70969,4000911,8.2
70970,4000942,7.0
70971,4000962,4.7
70972,4000967,7.5
70973,4000978,4.8
70974,4001043,6.1
70975,4001056,3.5
70976,4001059,8.6
70977,4001080,4.9
70978,4001102,4.0
70979,4001130,6.5
70980,4001141,7.2
70981,4001158,7.5
70982,4001165,7.75
70983,4001178,5.9
70984,4001185,6.0
70985,4001189,9.3
70986,4001252,2.4
70987,4001268,7.15
70988,4001269,7.2
70989,4001274,6.7
70990,4001291,6.2
70991,4001294,6.6
70992,4001295,6.8
70993,4001330,5.5
70994,4001331,9.2
70995,4001376,8.2
70996,4001377,7.1
70997,4001385,7.6
70998,4001409,6.8
70999,4001421,7.6
71000,4001422,8.7
71001,4001438,4.75
71002,4001442,7.6
71003,4001446,8.8
71004,4001452,7.33333333333
71005,4001461,7.42
71006,4001514,6.5
71007,4001529,8.0
71008,4001532,7.3
71009,4001556,8.1
71010,4001557,7.5
71011,4001587,7.8
71012,4001592,7.4
71013,4001594,2.1
71014,4001596,7.8
71015,4001627,6.3
71016,4001629,8.1
71017,4001634,5.4
71018,4001638,8.0
71019,4001667,8.5
71020,4001685,5.96666666667
71021,4001688,7.475
71022,4001693,7.0
71023,4001706,7.4
71024,4001708,7.1
71025,4001756,8.6
71026,4001757,7.7
71027,4001766,7.625
71028,4001785,5.0
71029,4001789,8.3
71030,4001825,6.4
71031,4001839,6.875
71032,4001858,5.36
71033,4001877,7.1
71034,4001894,6.225
71035,4001908,2.1
71036,4001924,4.14090909091
71037,4001927,6.83333333333
71038,4001968,6.4
71039,4001979,6.75
71040,4001983,8.05
71041,4001998,6.4
71042,4002060,8.3
71043,4002063,6.4
71044,4002090,6.13333333333
71045,4002098,7.8
71046,4002103,6.975
71047,4002116,7.0
71048,4002120,8.7
71049,4002140,8.6
71050,4002142,7.8
71051,4002148,7.0
71052,4002154,6.1
71053,4002172,8.0
71054,4002180,7.8
71055,4002218,6.1
71056,4002237,7.1
71057,4002243,6.06
71058,4002246,8.15
71059,4002275,7.9
71060,4002287,6.9
71061,4002298,9.2
71062,4002309,6.6
71063,4002311,9.4
71064,4002352,7.75
71065,4002353,5.9
71066,4002366,8.0
71067,4002380,5.96
71068,4002387,5.2
71069,4002399,7.3
71070,4002401,8.6
71071,4002407,8.3
71072,4002409,7.35
71073,4002428,6.3
71074,4002429,5.97142857143
71075,4002443,5.85
71076,4002448,7.4
71077,4002459,6.25
71078,4002469,4.7
71079,4002473,8.5
71080,4002480,4.6
71081,4002489,6.9
71082,4002491,1.4
71083,4002524,4.5
71084,4002590,6.0
71085,4002628,3.3
71086,4002639,8.8
71087,4002674,7.8
71088,4002681,7.3
71089,4002690,5.0
71090,4002706,9.3
71091,4002740,7.8
71092,4002746,6.5
71093,4002770,8.7
71094,4002778,6.6
71095,4002795,7.8
71096,4002832,7.9
71097,4002836,6.0
71098,4002842,7.4
71099,4002853,7.2
71100,4002883,8.43333333333
71101,4002892,7.46666666667
71102,4002893,6.6
71103,4002906,5.1
71104,4002928,5.2
71105,4002943,8.25
71106,4002962,8.2
71107,4002964,7.3
71108,4002976,5.9
71109,4002999,5.85
71110,4003008,6.1
71111,4003024,8.9
71112,4003031,7.6
71113,4003044,4.7
71114,4003067,8.25
71115,4003101,9.4
71116,4003149,7.2
71117,4003156,7.05714285714
71118,4003167,7.9
71119,4003169,5.0
71120,4003185,8.1
71121,4003220,6.2
71122,4003236,2.85
71123,4003238,8.5
71124,4003243,6.72
71125,4003256,6.7
71126,4003261,7.35
71127,4003263,7.77777777778
71128,4003274,6.5
71129,4003295,6.8
71130,4003316,7.8
71131,4003327,8.0
71132,4003341,5.7
71133,4003362,8.2
71134,4003376,6.1
71135,4003378,7.8
71136,4003398,8.0
71137,4003413,7.2
71138,4003439,7.8
71139,4003441,8.8
71140,4003446,8.6
71141,4003491,7.1
71142,4003507,8.4
71143,4003537,8.0
71144,4003540,8.45
71145,4003545,7.0
71146,4003572,8.0
71147,4003593,7.8
71148,4003624,7.6
71149,4003643,7.7
71150,4003689,6.4
71151,4003693,9.0
71152,4003703,5.7
71153,4003706,6.3
71154,4003713,9.0
71155,4003739,8.35
71156,4003743,6.4
71157,4003770,7.0
71158,4003786,5.34
71159,4003801,8.1
71160,4003812,8.75
71161,4003847,6.53333333333
71162,4003858,7.5
71163,4003860,9.0
71164,4003899,5.26
71165,4003916,9.1
71166,4003918,4.7
71167,4003919,6.0
71168,4003933,6.9
71169,4003950,7.5
71170,4003975,8.6
71171,4003996,5.0
71172,4004012,5.1
71173,4004020,3.5
71174,4004028,8.4
71175,4004030,6.2
71176,4004046,6.7
71177,4004049,7.3
71178,4004070,7.3
71179,4004087,6.4
71180,4004088,7.73333333333
71181,4004089,8.7
71182,4004093,5.2
71183,4004095,8.0
71184,4004108,7.6
71185,4004114,6.3
71186,4004153,4.5
71187,4004169,8.4
71188,4004171,6.85
71189,4004197,8.02857142857
71190,4004198,5.5
71191,4004233,6.5
71192,4004272,7.15
71193,4004283,8.2
71194,4004284,7.7
71195,4004327,9.1
71196,4004339,5.15
71197,4004350,7.8
71198,4004351,5.13333333333
71199,4004358,5.0
71200,4004369,1.2
71201,4004371,8.1
71202,4004411,7.34
71203,4004427,8.2
71204,4004429,7.3
71205,4004433,7.8
71206,4004437,4.5
71207,4004450,6.4
71208,4004479,8.2
71209,4004495,2.9
71210,4004509,8.7
71211,4004512,9.4
71212,4004520,8.8
71213,4004533,5.8
71214,4004556,9.6
71215,4004557,6.75
71216,4004568,6.2
71217,4004579,5.1
71218,4004586,6.975
71219,4004592,5.6
71220,4004648,7.2
71221,4004653,5.3
71222,4004656,4.7
71223,4004657,8.6
71224,4004664,7.6
71225,4004665,6.3
71226,4004675,8.75
71227,4004683,8.1
71228,4004715,7.2
71229,4004720,4.88333333333
71230,4004727,6.2
71231,4004748,9.1
71232,4004776,9.0
71233,4004790,5.98095238095
71234,4004811,6.6
71235,4004833,8.3
71236,4004860,6.56666666667
71237,4004865,7.33333333333
71238,4004881,7.5
71239,4004885,5.7
71240,4004890,5.6
71241,4004899,3.8
71242,4004905,6.4
71243,4004922,6.6
71244,4004924,7.46666666667
71245,4004937,3.3
71246,4004949,7.65
71247,4004965,7.4
71248,4004969,6.3
71249,4004970,6.3
71250,4004995,8.3
71251,4004996,6.33333333333
71252,4004997,7.9
71253,4005006,7.8
71254,4005033,7.5
71255,4005061,7.45
71256,4005070,7.13333333333
71257,4005071,7.4
71258,4005092,7.5
71259,4005113,6.6
71260,4005137,7.0
71261,4005142,7.5
71262,4005151,5.1
71263,4005199,8.05
71264,4005227,8.2
71265,4005229,5.2
71266,4005256,7.1
71267,4005267,5.7
71268,4005269,7.1
71269,4005271,8.6
71270,4005276,6.2
71271,4005280,7.3
71272,4005290,6.9
71273,4005302,7.225
71274,4005305,4.4
71275,4005315,6.4
71276,4005321,5.9
71277,4005360,7.8
71278,4005400,7.1
71279,4005415,7.9
71280,4005423,7.0
71281,4005436,7.4
71282,4005437,6.9
71283,4005440,8.65
71284,4005446,3.9
71285,4005447,10.0
71286,4005464,7.3
71287,4005469,7.35
71288,4005505,8.5
71289,4005512,8.2
71290,4005536,7.9
71291,4005537,9.2
71292,4005566,7.9
71293,4005600,7.5
71294,4005615,5.7
71295,4005646,6.7
71296,4005649,7.62
71297,4005659,7.55
71298,4005676,5.8
71299,4005684,6.6
71300,4005705,7.25
71301,4005709,6.175
71302,4005718,5.5
71303,4005725,5.82
71304,4005731,7.4
71305,4005741,9.2
71306,4005779,7.7
71307,4005789,6.6
71308,4005792,5.3
71309,4005797,7.55
71310,4005800,7.7
71311,4005809,5.43333333333
71312,4005827,5.3
71313,4005835,5.35
71314,4005842,5.5
71315,4005850,3.2
71316,4005858,8.1
71317,4005871,6.5
71318,4005889,4.2
71319,4005911,8.0
71320,4005924,7.1
71321,4005941,8.6
71322,4005946,7.3
71323,4005959,8.5
71324,4005962,7.8
71325,4005970,7.0
71326,4005978,5.5
71327,4005990,3.4
71328,4005998,5.0
71329,4006001,6.75
71330,4006019,6.5
71331,4006023,7.7
71332,4006028,7.3
71333,4006037,7.3
71334,4006045,5.1
71335,4006054,6.2
71336,4006063,6.9
71337,4006106,6.9
71338,4006110,7.85
71339,4006131,6.4
71340,4006160,7.7
71341,4006168,8.1
71342,4006169,6.1
71343,4006180,6.8
71344,4006181,8.1
71345,4006215,7.9
71346,4006217,7.7
71347,4006255,6.7
71348,4006279,6.4
71349,4006282,7.75
71350,4006290,8.3
71351,4006299,6.5
71352,4006306,5.15
71353,4006311,9.3
71354,4006316,8.2
71355,4006329,5.5
71356,4006332,7.625
71357,4006354,8.95
71358,4006371,6.5
71359,4006375,5.8
71360,4006378,6.85
71361,4006406,7.53333333333
71362,4006443,7.8
71363,4006450,7.6
71364,4006452,6.01666666667
71365,4006453,8.6
71366,4006468,8.6
71367,4006474,7.2
71368,4006481,6.4
71369,4006485,8.0
71370,4006486,5.2
71371,4006499,8.075
71372,4006551,7.25
71373,4006576,5.6
71374,4006591,5.4
71375,4006617,6.96666666667
71376,4006654,6.8
71377,4006657,6.2
71378,4006663,6.1
71379,4006683,6.3
71380,4006685,8.5
71381,4006698,8.0
71382,4006715,7.3
71383,4006720,6.26666666667
71384,4006724,7.2
71385,4006731,6.73333333333
71386,4006733,6.7
71387,4006744,4.7
71388,4006745,6.0
71389,4006757,8.2
71390,4006762,5.8
71391,4006763,5.6
71392,4006773,6.6
71393,4006777,5.6
71394,4006804,8.45
71395,4006811,7.9
71396,4006814,5.3
71397,4006823,7.7
71398,4006849,6.8
71399,4006855,5.3
71400,4006862,7.6
71401,4006872,8.0
71402,4006877,7.9
71403,4006882,7.15
71404,4006904,6.9
71405,4006907,4.8
71406,4006919,8.85
71407,4006923,7.05
71408,4006933,7.16666666667
71409,4006940,7.4
71410,4006947,9.1
71411,4006952,8.25
71412,4006965,6.9
71413,4007001,7.2
71414,4007019,8.53333333333
71415,4007059,7.73333333333
71416,4007069,8.1
71417,4007109,8.1
71418,4007121,8.0
71419,4007122,8.65
71420,4007123,6.66666666667
71421,4007156,6.3
71422,4007158,8.6
71423,4007163,7.85
71424,4007164,8.6
71425,4007172,8.2
71426,4007190,4.5
71427,4007193,7.63333333333
71428,4007194,5.2
71429,4007197,5.72142857143
71430,4007214,7.2
71431,4007236,6.3
71432,4007241,7.8
71433,4007243,6.0
71434,4007250,6.1
71435,4007252,7.6
71436,4007269,8.16666666667
71437,4007271,9.4
71438,4007304,4.6
71439,4007305,6.5
71440,4007310,7.4
71441,4007311,8.7
71442,4007312,8.4
71443,4007336,7.9
71444,4007364,8.4
71445,4007379,6.5
71446,4007382,7.4
71447,4007388,5.9
71448,4007389,6.0
71449,4007401,4.45
71450,4007459,6.4
71451,4007464,6.4
71452,4007498,8.46666666667
71453,4007500,7.4
71454,4007505,5.8
71455,4007523,7.25
71456,4007529,5.6
71457,4007551,8.63333333333
71458,4007565,6.0
71459,4007596,7.1
71460,4007603,8.4
71461,4007614,8.1
71462,4007617,6.2
71463,4007620,7.0
71464,4007622,7.0
71465,4007627,5.6
71466,4007628,6.4
71467,4007632,7.3
71468,4007633,7.04
71469,4007636,5.9
71470,4007669,3.7
71471,4007675,7.55
71472,4007692,5.8
71473,4007710,8.7
71474,4007719,8.9
71475,4007741,8.2
71476,4007743,2.7
71477,4007750,7.9
71478,4007756,5.3
71479,4007772,7.96666666667
71480,4007798,6.2
71481,4007799,2.4
71482,4007816,4.775
71483,4007817,6.94
71484,4007819,4.8
71485,4007832,9.1
71486,4007863,5.875
71487,4007880,8.9
71488,4007890,6.83333333333
71489,4007896,6.8
