,movie_id,rating
15777,3013736,8.6
15778,3013772,7.1
15779,3013833,7.9
15780,3013850,7.0
15781,3013860,7.3
15782,3013783,8.6
15783,3013790,9.7
15784,3013797,7.4
15785,3013805,8.1
15786,3013810,7.4
15787,3013890,7.2
15788,3013945,7.0
15789,3013965,7.9
15790,3013980,6.8
15791,3013988,8.5
15792,3013992,7.2
15793,3014024,7.9
15794,3014029,5.0
15795,3014036,6.6
15796,3014045,6.8
15797,3014210,6.9
15798,3014212,3.1
15799,3014218,7.2
15800,3014224,7.3
15801,3014227,4.5
15802,3014272,6.9
15803,3014274,6.8
15804,3014275,4.9
15805,3014299,7.8
15806,3014351,5.1
15807,3014354,4.4
15808,3014365,8.2
15809,3014366,7.5
15810,3014389,8.4
15811,3014378,7.3
15812,3014379,4.8
15813,3014390,6.8
15814,3014416,8.2
15815,3014425,6.6
15816,3014431,4.1
15817,3014432,2.8
15818,3014445,7.6
15819,3014465,7.7
15820,3014480,7.5
15821,3014488,5.4
15822,3014489,5.5
15823,3014494,8.4
15824,3014505,6.2
15825,3014511,7.6
15826,3014530,6.0
15827,3014558,7.2
15828,3014612,4.5
15829,3014620,3.8
15830,3014631,8.6
15831,3014691,5.1
15832,3014693,6.3
15833,3014728,6.8
15834,3014749,8.9
15835,3014784,8.6
15836,3014803,7.6
15837,3014835,6.6
15838,3014897,6.6
15839,3014935,8.2
15840,3014956,3.6
15841,3014957,3.6
15842,3014962,5.6
15843,3014964,7.6
15844,3014987,6.1
15845,3014993,8.8
15846,3014938,8.0
15847,3015008,7.8
15848,3015038,8.8
15849,3015043,8.0
15850,3015049,4.4
15851,3015054,7.3
15852,3015055,3.4
15853,3015077,8.4
15854,3015127,5.9
15855,3015086,5.6
15856,3015141,4.5
15857,3015237,4.4
15858,3015275,6.3
15859,3015286,7.7
15860,3015302,7.9
15861,3015314,9.0
15862,3015372,8.2
15863,3015373,9.6
15864,3015421,4.2
15865,3015422,5.1
15866,3015423,6.1
15867,3015445,7.6
15868,3015463,3.5
15869,3015535,8.4
15870,3015540,7.6
15871,3015561,6.6
15872,3015585,8.5
15873,3015651,5.7
15874,3015652,7.7
15875,3015656,9.1
15876,3015686,7.3
15877,3015722,9.2
15878,3015724,6.7
15879,3015732,7.4
15880,3015753,9.1
15881,3015764,6.8
15882,3015787,7.2
15883,3015828,6.7
15884,3015829,6.9
15885,3015830,7.8
15886,3015835,9.7
15887,3015838,6.4
15888,3015839,6.5
15889,3015843,4.7
15890,3015874,3.4
15891,3015897,6.0
15892,3015904,9.4
15893,3015906,7.3
15894,3015941,8.3
15895,3015968,6.8
15896,3015993,7.8
15897,3016002,6.0
15898,3016026,5.8
15899,3016049,8.5
15900,3016062,6.4
15901,3016087,7.9
15902,3016094,5.2
15903,3016141,8.2
15904,3016145,8.6
15905,3016165,7.5
15906,3016168,5.8
15907,3016169,5.3
15908,3016175,7.3
15909,3016189,7.5
15910,3016206,6.0
15911,3016228,8.3
15912,3016256,8.2
15913,3016264,6.6
15914,3016332,7.2
15915,3016341,7.1
15916,3016456,5.8
15917,3016482,6.2
15918,3016500,6.8
15919,3016574,8.5
15920,3016579,9.0
15921,3016580,6.4
15922,3016581,6.2
15923,3016598,6.1
15924,3016613,8.8
15925,3016646,6.3
15926,3016622,8.4
15927,3016667,8.0
15928,3016695,6.2
15929,3016703,7.1
15930,3016711,6.6
15931,3016717,7.7
15932,3016745,5.7
15933,3016748,6.2
15934,3016764,7.3
15935,3016765,7.7
15936,3016770,5.6
15937,3016771,7.9
15938,3016799,8.0
15939,3016810,7.2
15940,3016818,7.0
15941,3016904,7.1
15942,3016974,6.8
15943,3016985,6.2
15944,3017027,6.0
15945,3017040,8.8
15946,3017065,6.0
15947,3017083,6.4
15948,3017086,4.7
15949,3017115,7.8
15950,3017116,6.3
15951,3017155,8.2
15952,3017172,8.2
15953,3017191,8.2
15954,3017198,5.9
15955,3017210,7.1
15956,3017246,8.0
15957,3017254,6.0
15958,3017274,7.8
15959,3017279,6.7
15960,3017281,7.6
15961,3017295,6.7
15962,3017309,6.2
15963,3017311,8.6
15964,3017339,6.6
15965,3017391,6.5
15966,3017443,5.2
15967,3017499,6.2
15968,3017532,5.6
15969,3017562,5.0
15970,3017570,7.8
15971,3017587,8.2
15972,3017690,6.0
15973,3017703,6.8
15974,3017720,7.2
15975,3017730,8.4
15976,3017772,8.7
15977,3017883,5.7
15978,3017941,7.3
15979,3017981,6.1
15980,3017984,7.2
15981,3017985,6.4
15982,3017988,6.9
15983,3017989,7.0
15984,3017990,6.8
15985,3018002,4.7
15986,3018010,7.5
15987,3018011,5.2
15988,3018012,6.5
15989,3018013,7.0
15990,3018014,6.5
15991,3018027,6.7
15992,3018033,6.2
15993,3018038,5.1
15994,3018042,6.6
15995,3018040,5.4
15996,3018041,5.7
15997,3018044,5.2
15998,3018091,7.4
15999,3018106,8.7
16000,3018154,8.8
16001,3018166,8.3
16002,3018201,6.2
16003,3018224,7.3
16004,3018230,7.8
16005,3018281,5.9
16006,3018301,4.7
16007,3018358,6.3
16008,3018502,8.8
16009,3018602,7.2
16010,3018610,8.8
16011,3018653,8.3
16012,3018669,5.9
16013,3018709,8.6
16014,3018960,7.5
16015,3019014,7.1
16016,3019231,6.8
16017,3019325,7.2
16018,3019388,7.5
16019,3018706,7.8
16020,3018965,6.8
16021,3018982,7.1
16022,3019013,6.9
16023,3019051,7.7
16024,3019591,6.5
16025,3019753,4.7
16026,3019550,6.1
16027,3019565,7.5
16028,3019616,6.0
16029,3019625,7.8
16030,3019791,8.0
16031,3019822,7.4
16032,3019879,6.6
16033,3019882,6.2
16034,3019899,5.0
16035,3019903,5.4
16036,3019926,8.6
16037,3019965,4.7
16038,3020022,7.2
16039,3020046,7.2
16040,3020056,6.6
16041,3020072,7.7
16042,3020080,8.5
16043,3020089,7.4
16044,3020109,7.1
16045,3020118,6.5
16046,3020155,6.6
16047,3020175,6.4
16048,3020207,6.4
16049,3020233,7.3
16050,3020234,6.8
16051,3020235,6.9
16052,3020259,6.7
16053,3020269,3.7
16054,3020287,6.5
16055,3020300,7.9
16056,3020363,8.4
16057,3020372,5.6
16058,3020391,4.8
16059,3020415,8.2
16060,3020434,5.9
16061,3020435,7.4
16062,3020439,9.4
16063,3020463,2.3
16064,3020468,5.8
16065,3020497,8.4
16066,3020500,3.7
16067,3020506,7.4
16068,3020507,7.8
16069,3020565,5.4
16070,3020566,5.7
16071,3020579,6.4
16072,3020598,8.8
16073,3020623,2.5
16074,3020633,8.4
16075,3020680,7.2
16076,3020684,7.1
16077,3020698,7.9
16078,3020699,5.8
16079,3020701,7.7
16080,3020704,6.1
16081,3020706,8.0
16082,3020723,5.4
16083,3020739,7.7
16084,3020750,4.4
16085,3020769,6.3
16086,3020786,5.7
16087,3020789,5.8
16088,3020791,8.6
16089,3020794,8.3
16090,3020795,7.5
16091,3020799,7.0
16092,3020832,7.3
16093,3020833,6.8
16094,3020844,6.5
16095,3020848,5.1
16096,3020853,5.5
16097,3020865,5.2
16098,3020887,8.2
16099,3020904,6.4
16100,3021082,7.5
16101,3021094,6.3
16102,3021118,2.9
16103,3021123,3.3
16104,3021131,1.9
16105,3021160,5.4
16106,3021301,6.8
16107,3021308,5.0
16108,3021325,7.2
16109,3021334,7.1
16110,3021466,5.2
16111,3021517,6.8
16112,3021519,2.7
16113,3021640,6.3
16114,3021646,6.2
16115,3021654,8.3
16116,3021727,6.7
16117,3021735,7.1
16118,3021738,5.9
16119,3021761,9.1
16120,3021799,4.1
16121,3021941,8.8
16122,3022001,6.2
16123,3022022,6.6
16124,3022033,6.7
16125,3022083,3.0
16126,3022278,7.9
16127,3022302,3.8
16128,3022320,8.2
16129,3022450,5.1
16130,3022454,7.0
16131,3022464,5.6
16132,3022475,7.4
16133,3022481,6.3
16134,3022487,7.5
16135,3022503,7.6
16136,3022676,6.7
16137,3022744,7.4
16138,3022765,4.3
16139,3022779,6.2
16140,3022797,6.1
16141,3022819,7.9
16142,3022935,6.1
16143,3022953,6.2
16144,3022976,3.7
16145,3023109,8.2
16146,3023290,6.9
16147,3023313,5.9
16148,3023413,6.8
16149,3023418,8.1
16150,3023432,6.2
16151,3023443,9.1
16152,3023519,4.4
16153,3023576,7.0
16154,3023698,6.7
16155,3023795,6.2
16156,3023833,6.9
16157,3023973,8.7
16158,3023993,5.8
16159,3024055,7.5
16160,3024066,7.5
16161,3024117,8.3
16162,3024161,7.5
16163,3024180,5.4
16164,3024210,4.6
16165,3024255,7.7
16166,3024303,6.9
16167,3024331,8.5
16168,3024480,6.7
16169,3024637,4.5
16170,3024638,6.7
16171,3024650,7.3
16172,3024695,9.2
16173,3024730,6.6
16174,3024823,8.0
16175,3024828,7.0
16176,3024894,7.9
16177,3025137,5.1
16178,3025168,4.1
16179,3025213,10.0
16180,3025238,6.2
16181,3025265,7.4
16182,3025285,5.0
16183,3025353,7.0
16184,3025383,9.2
16185,3025431,7.2
16186,3025459,6.6
16187,3025711,6.2
16188,3025727,5.7
16189,3025835,6.5
16190,3025952,6.5
16191,3026009,7.2
16192,3026098,6.8
16193,3026104,6.0
16194,3026145,7.2
16195,3026205,6.4
16196,3026241,5.7
16197,3026270,8.0
16198,3026463,4.9
16199,3026518,6.0
16200,3026683,6.3
16201,3026719,6.6
16202,3026776,7.8
16203,3026828,7.0
16204,3026824,7.8
16205,3026838,7.2
16206,3026848,4.1
16207,3026960,6.0
16208,3026995,5.4
16209,3027010,6.7
16210,3027092,6.0
16211,3027178,7.3
16212,3027846,6.8
16213,3027475,1.0
16214,3027500,6.9
16215,3027506,8.0
16216,3027516,6.3
16217,3027567,7.0
16218,3027646,5.9
16219,3027746,6.8
16220,3027777,9.6
16221,3027787,6.9
16222,3027802,5.8
16223,3027847,7.2
16224,3027868,6.1
16225,3027892,7.3
16226,3027952,9.0
16227,3028029,7.4
16228,3028147,7.1
16229,3028270,7.1
16230,3028277,7.8
16231,3028291,5.9
16232,3028453,6.3
16233,3028537,6.6
16234,3028591,3.6
16235,3028638,7.2
16236,3028688,6.5
16237,3028766,7.2
16238,3028768,6.9
16239,3028770,5.6
16240,3028775,7.2
16241,3020928,6.7
16242,3020939,8.0
16243,3020980,6.9
16244,3020981,6.1
16245,3020997,7.6
16246,3021021,6.8
16247,3021105,6.9
16248,3021163,6.1
16249,3021216,6.9
16250,3021218,5.5
16251,3021239,6.8
16252,3021294,6.1
16253,3021338,6.4
16254,3021351,8.1
16255,3021360,6.5
16256,3021364,6.6
16257,3021425,7.0
16258,3021432,7.6
16259,3021450,5.5
16260,3021463,5.4
16261,3021513,5.9
16262,3021601,6.8
16263,3021719,6.2
16264,3021726,5.5
16265,3021755,7.5
16266,3021879,5.8
16267,3021880,8.0
16268,3021886,8.6
16269,3021905,4.3
16270,3021978,2.2
16271,3021979,5.7
16272,3021995,8.2
16273,3022007,6.0
16274,3022013,7.1
16275,3022071,8.3
16276,3022123,6.8
16277,3022132,6.5
16278,3022147,6.7
16279,3022152,7.3
16280,3022244,5.6
16281,3022314,6.3
16282,3022381,8.2
16283,3022392,5.7
16284,3022397,7.2
16285,3022442,6.1
16286,3022449,7.8
16287,3022451,8.0
16288,3022453,7.2
16289,3022471,7.3
16290,3022478,5.7
16291,3022486,7.2
16292,3022501,8.4
16293,3022541,7.0
16294,3022562,6.1
16295,3022572,4.4
16296,3022602,8.9
16297,3022632,6.3
16298,3022665,5.4
16299,3022688,6.5
16300,3022691,8.0
16301,3022800,6.7
16302,3022817,7.5
16303,3022828,8.8
16304,3022844,7.5
16305,3022861,6.6
16306,3022870,6.2
16307,3022875,7.2
16308,3022892,7.8
16309,3022914,7.4
16310,3022945,6.3
16311,3022952,6.6
16312,3022959,6.2
16313,3022993,4.2
16314,3023013,6.6
16315,3023017,6.6
16316,3023041,6.9
16317,3023043,5.3
16318,3023050,6.1
16319,3023063,4.7
16320,3023087,7.3
16321,3023227,5.6
16322,3023246,8.2
16323,3023344,7.2
16324,3023394,5.3
16325,3023395,7.4
16326,3023407,5.8
16327,3023410,5.8
16328,3023421,7.8
16329,3023445,6.9
16330,3023453,7.0
16331,3023488,8.2
16332,3023572,6.3
16333,3023582,5.3
16334,3023598,6.2
16335,3023602,7.0
16336,3023603,6.7
16337,3023635,6.1
16338,3023636,6.8
16339,3023640,8.1
16340,3023664,6.4
16341,3023673,7.0
16342,3023679,7.2
16343,3023680,7.5
16344,3023716,5.8
16345,3023734,8.3
16346,3023786,7.0
16347,3023785,8.1
16348,3023824,7.8
16349,3023826,7.2
16350,3023852,6.2
16351,3023851,5.7
16352,3023867,7.8
16353,3023930,7.8
16354,3023950,6.1
16355,3023961,6.2
16356,3023963,4.9
16357,3024020,6.4
16358,3024109,7.3
16359,3024118,9.8
16360,3024133,4.7
16361,3024145,7.6
16362,3024154,7.4
16363,3024178,5.8
16364,3024200,7.2
16365,3024243,8.7
16366,3024250,7.6
16367,3024261,5.8
16368,3024348,7.6
16369,3024349,4.8
16370,3024421,3.3
16371,3024431,8.0
16372,3024443,8.0
16373,3024447,6.2
16374,3024482,6.8
16375,3024483,7.3
16376,3024522,5.2
16377,3024536,6.5
16378,3024573,7.0
16379,3024586,7.1
16380,3024702,6.9
16381,3024707,6.6
16382,3024726,6.2
16383,3024728,6.5
16384,3024734,6.9
16385,3024765,7.8
16386,3024766,7.5
16387,3024767,7.2
16388,3024775,8.3
16389,3024808,8.4
16390,3024833,7.4
16391,3024878,8.0
16392,3024960,4.8
16393,3025003,5.6
16394,3025009,3.0
16395,3025047,5.3
16396,3025060,6.9
16397,3025115,6.5
16398,3025117,4.0
16399,3025166,6.5
16400,3025167,6.3
16401,3025218,6.5
16402,3025231,6.6
16403,3025239,8.1
16404,3025303,3.8
16405,3025307,7.0
16406,3025324,6.1
16407,3025382,7.0
16408,3025568,7.0
16409,3025595,6.1
16410,3025600,6.9
16411,3025637,6.9
16412,3025639,7.4
16413,3025720,5.9
16414,3025735,5.6
16415,3025772,6.6
16416,3025783,6.6
16417,3025854,8.7
16418,3025872,4.5
16419,3025937,8.0
16420,3026022,6.9
16421,3026088,5.5
16422,3026093,7.9
16423,3026099,7.1
16424,3026165,6.3
16425,3026195,6.6
16426,3026177,6.9
16427,3026182,7.8
16428,3026212,7.9
16429,3026216,5.7
16430,3026259,6.3
16431,3026273,5.8
16432,3026310,6.3
16433,3026364,2.7
16434,3026365,2.5
16435,3026369,5.0
16436,3026402,7.4
16437,3026417,7.3
16438,3026429,6.4
16439,3026477,5.5
16440,3026496,6.3
16441,3026528,7.8
16442,3026590,5.6
16443,3026710,5.2
16444,3026715,6.7
16445,3026774,6.2
16446,3026921,5.2
16447,3026946,6.5
16448,3026963,5.4
16449,3026992,6.9
16450,3027093,7.1
16451,3027094,7.0
16452,3027121,8.9
16453,3027130,7.0
16454,3027186,3.9
16455,3027190,7.8
16456,3027243,6.7
16457,3027249,6.0
16458,3027275,6.9
16459,3027288,6.0
16460,3027334,6.4
16461,3027389,5.3
16462,3027407,5.3
16463,3027408,7.3
16464,3027418,6.7
16465,3027565,3.2
16466,3027589,5.2
16467,3027664,6.7
16468,3027669,6.6
16469,3027743,6.9
16470,3027834,7.8
16471,3027898,7.0
16472,3027904,7.5
16473,3027932,5.9
16474,3027968,5.1
16475,3027975,7.0
16476,3027983,5.0
16477,3028064,5.7
16478,3028101,5.0
16479,3028125,8.7
16480,3028151,6.8
16481,3028163,6.2
16482,3028233,8.1
16483,3028231,7.4
16484,3028241,6.3
16485,3028368,5.6
16486,3028421,7.2
16487,3028448,7.5
16488,3028468,6.2
16489,3028494,7.0
16490,3028497,6.0
16491,3028517,6.4
16492,3028544,7.1
16493,3028566,6.2
16494,3028615,7.3
16495,3028686,7.4
16496,3028711,7.6
16497,3028713,7.4
16498,3028738,6.7
16499,3028745,7.3
16500,3028780,5.9
16501,3028840,7.9
16502,3028881,7.4
16503,3028899,6.2
16504,3028903,7.6
16505,3028906,7.6
16506,3028989,7.0
16507,3028922,8.7
16508,3028929,6.6
16509,3028932,2.1
16510,3028965,5.9
16511,3028996,4.0
16512,3029088,7.0
16513,3029099,7.0
16514,3029104,5.2
16515,3029115,5.9
16516,3029124,5.4
16517,3029135,5.8
16518,3029136,7.1
16519,3029174,6.9
16520,3029177,7.9
16521,3029205,7.5
16522,3029207,8.9
16523,3029229,5.2
16524,3029262,7.4
16525,3029276,9.1
16526,3029281,8.5
16527,3029297,7.2
16528,3029303,5.7
16529,3029323,7.2
16530,3029342,8.0
16531,3029346,6.6
16532,3029379,8.6
16533,3029448,7.0
16534,3029465,7.1
16535,3029466,8.1
16536,3029474,7.4
16537,3029581,7.4
16538,3029593,7.2
16539,3029599,7.4
16540,3029609,9.5
16541,3029618,7.8
16542,3029633,7.4
16543,3029638,7.0
16544,3029653,4.7
16545,3029655,6.4
16546,3029688,6.0
16547,3029697,6.9
16548,3029706,7.6
16549,3029712,8.4
16550,3029718,6.9
16551,3029726,9.0
16552,3029742,7.7
16553,3029767,5.9
16554,3029778,7.1
16555,3029782,6.5
16556,3029783,6.0
16557,3029790,7.8
16558,3029808,7.1
16559,3029839,5.4
16560,3029863,6.4
16561,3029864,7.1
16562,3029867,6.5
16563,3029881,4.7
16564,3029920,5.6
16565,3029921,7.2
16566,3029942,6.9
16567,3029948,4.5
16568,3029960,4.6
16569,3029965,7.0
16570,3030062,7.3
16571,3030064,7.8
16572,3030065,5.5
16573,3030066,6.0
16574,3030091,6.6
16575,3030099,4.0
16576,3030128,9.2
16577,3030154,3.5
16578,3030172,5.6
16579,3030176,6.6
16580,3030183,5.1
16581,3030120,6.9
16582,3030147,8.9
16583,3030185,7.3
16584,3030189,5.9
16585,3030197,9.0
16586,3030233,5.9
16587,3030247,7.7
16588,3030253,7.0
16589,3030255,9.2
16590,3030297,5.3
16591,3030305,2.7
16592,3030363,8.7
16593,3030373,7.1
16594,3030378,8.8
16595,3030393,7.0
16596,3030400,10.0
16597,3030431,8.6
16598,3030436,3.6
16599,3030454,7.7
16600,3030445,4.6
16601,3030465,7.0
16602,3030476,4.7
16603,3030477,6.1
16604,3030495,5.5
16605,3030520,7.5
16606,3030547,8.9
16607,3030569,8.6
16608,3030575,3.3
16609,3030578,6.5
16610,3030622,8.5
16611,3030623,7.3
16612,3030637,7.3
16613,3030646,9.1
16614,3030666,6.6
16615,3030714,8.2
16616,3030737,6.5
16617,3030753,6.4
16618,3030754,5.9
16619,3030790,6.8
16620,3030791,7.5
16621,3030794,8.0
16622,3030812,7.8
16623,3030814,8.7
16624,3030819,3.5
16625,3030824,8.3
16626,3030849,7.3
16627,3030868,7.3
16628,3030895,5.3
16629,3030898,7.2
16630,3030908,6.7
16631,3030910,6.8
16632,3030911,6.3
16633,3030929,7.9
16634,3030938,6.6
16635,3030968,5.8
16636,3030993,7.0
16637,3030971,5.1
16638,3030972,5.8
16639,3030990,5.3
16640,3030991,7.4
16641,3030995,8.5
16642,3031007,7.4
16643,3031015,7.6
16644,3031019,5.7
16645,3031060,7.3
16646,3031095,6.4
16647,3031100,5.9
16648,3031105,7.8
16649,3031114,6.4
16650,3031162,7.7
16651,3031194,5.7
16652,3031213,3.1
16653,3031238,7.4
16654,3031239,5.9
16655,3031242,7.3
16656,3031245,7.0
16657,3031247,6.7
16658,3031250,6.8
16659,3031255,6.0
16660,3031259,8.1
16661,3031263,5.6
16662,3031315,6.4
16663,3031317,7.1
16664,3031325,8.4
16665,3031332,5.9
16666,3031343,4.6
16667,3031356,6.9
16668,3031363,7.2
16669,3031391,5.5
16670,3031407,4.4
16671,3031411,8.6
16672,3031415,1.7
16673,3031431,7.5
16674,3031478,8.2
16675,3031486,6.6
16676,3031509,6.8
16677,3031511,7.1
16678,3031523,5.4
16679,3031531,7.2
16680,3031573,6.1
16681,3031586,6.6
16682,3031588,8.8
16683,3031598,6.7
16684,3031612,6.5
16685,3031649,7.6
16686,3031637,7.0
16687,3031645,7.4
16688,3031646,8.6
16689,3031660,7.7
16690,3031680,5.0
16691,3031686,7.6
16692,3031706,6.1
16693,3031720,6.6
16694,3031748,7.5
16695,3031774,8.1
16696,3031789,6.6
16697,3031797,6.0
16698,3031826,6.9
16699,3031842,6.6
16700,3031851,6.5
16701,3031864,8.8
16702,3031885,5.3
16703,3031944,7.6
16704,3031982,6.2
16705,3031998,7.2
16706,3032011,7.6
16707,3032024,8.4
16708,3032040,6.6
16709,3032055,5.9
16710,3032076,5.3
16711,3032128,8.2
16712,3032132,8.2
16713,3032133,8.1
16714,3032152,5.2
16715,3032172,6.7
16716,3032183,6.0
16717,3032188,5.6
16718,3032196,6.4
16719,3032135,7.0
16720,3032168,7.6
16721,3032205,6.5
16722,3032209,8.1
16723,3032242,7.6
16724,3032245,8.9
16725,3032263,5.8
16726,3032273,5.4
16727,3032307,9.4
16728,3032320,6.9
16729,3032323,5.0
16730,3032358,5.3
16731,3032397,7.8
16732,3032426,8.6
16733,3032433,7.2
16734,3032440,6.7
16735,3032505,6.8
16736,3032507,5.8
16737,3032512,8.5
16738,3032516,5.4
16739,3032536,9.0
16740,3032607,7.8
16741,3032611,6.8
16742,3032620,7.1
16743,3032668,5.1
16744,3032686,6.0
16745,3032698,3.0
16746,3032723,5.3
16747,3032736,8.7
16748,3032789,6.6
16749,3032823,8.1
16750,3032840,7.9
16751,3032844,7.4
16752,3032845,8.5
16753,3032849,7.6
16754,3032927,9.1
16755,3032981,8.0
16756,3032998,5.9
16757,3033029,8.4
16758,3033032,4.6
16759,3033044,9.2
16760,3033087,6.3
16761,3033103,4.0
16762,3033159,5.6
16763,3033177,8.6
16764,3033179,7.8
16765,3033183,8.0
16766,3033266,5.8
16767,3033268,6.4
16768,3033299,3.5
16769,3033323,7.2
16770,3033394,7.8
16771,3033402,6.5
16772,3033409,5.4
16773,3033457,8.6
16774,3033467,6.2
16775,3033483,8.2
16776,3033489,6.7
16777,3033527,5.2
16778,3033496,3.7
16779,3033499,7.1
16780,3033501,7.2
16781,3033509,2.5
16782,3033566,7.2
16783,3033593,7.0
16784,3033637,5.2
16785,3033632,7.7
16786,3033640,5.7
16787,3033641,6.0
16788,3033663,3.8
16789,3033695,8.0
16790,3033723,8.3
16791,3033749,8.7
16792,3033763,4.5
16793,3033772,6.9
16794,3033786,7.4
16795,3033800,7.5
16796,3033801,4.6
16797,3033807,6.8
16798,3033820,6.2
16799,3033836,7.9
16800,3033865,8.9
16801,3034073,7.0
16802,3034184,8.3
16803,3034187,5.2
16804,3034393,3.8
16805,3034471,8.2
16806,3034532,6.7
16807,3034782,9.5
16808,3035099,8.5
16809,3035222,8.4
16810,3033884,7.8
16811,3033885,6.4
16812,3033886,6.3
16813,3033908,6.5
16814,3033913,7.8
16815,3033937,6.9
16816,3033965,6.3
16817,3034037,6.8
16818,3034128,6.5
16819,3034130,7.0
16820,3034142,4.8
16821,3034170,9.4
16822,3034190,7.2
16823,3034201,7.3
16824,3034228,6.7
16825,3034236,6.1
16826,3034292,5.9
16827,3034306,7.4
16828,3034331,3.2
16829,3034339,4.9
16830,3034380,7.7
16831,3034389,5.7
16832,3034391,5.7
16833,3034409,8.0
16834,3034453,7.6
16835,3034455,7.0
16836,3034580,7.5
16837,3034589,5.2
16838,3034499,7.7
16839,3034534,6.4
16840,3034566,6.9
16841,3034614,4.6
16842,3034625,7.9
16843,3034639,7.2
16844,3034688,6.6
16845,3034692,7.6
16846,3034696,7.6
16847,3034749,5.4
16848,3034771,5.5
16849,3034840,5.2
16850,3034887,3.4
16851,3034888,7.0
16852,3034908,7.3
16853,3034925,4.7
16854,3034986,4.4
16855,3035012,6.4
16856,3035014,5.7
16857,3035085,6.8
16858,3035100,7.1
16859,3035125,7.0
16860,3035168,5.8
16861,3035208,5.9
16862,3035248,6.3
16863,3035257,5.2
16864,3035261,6.3
16865,3035327,7.5
16866,3035339,2.4
16867,3035341,5.9
16868,3035344,4.3
16869,3035345,8.4
16870,3035347,7.9
16871,3035360,2.5
16872,3035372,7.5
16873,3035451,8.8
16874,3035480,7.8
16875,3035482,7.5
16876,3035523,7.4
16877,3035547,7.6
16878,3035555,7.1
16879,3035560,7.4
16880,3035565,6.2
16881,3035567,8.8
16882,3035572,7.8
16883,3035581,6.7
16884,3035582,6.4
16885,3035620,5.6
16886,3035656,7.1
16887,3035663,5.1
16888,3035704,9.0
16889,3035706,7.2
16890,3035708,4.7
16891,3035718,5.0
16892,3035753,4.1
16893,3035816,8.5
16894,3035836,6.4
16895,3036043,5.6
16896,3035868,5.0
16897,3035881,7.7
16898,3035915,7.8
16899,3035918,8.0
16900,3035923,8.1
16901,3036036,7.7
16902,3036037,9.5
16903,3035845,3.9
16904,3035932,7.2
16905,3035944,7.7
16906,3035961,7.8
16907,3035972,5.0
16908,3035988,3.6
16909,3035995,8.5
16910,3035997,7.5
16911,3036095,7.8
16912,3036111,7.0
16913,3036139,7.4
16914,3036151,6.5
16915,3036155,6.7
16916,3036156,5.4
16917,3036158,7.6
16918,3036181,5.3
16919,3036217,7.8
16920,3036221,7.8
16921,3036230,6.4
16922,3036231,7.8
16923,3036243,3.2
16924,3036249,7.9
16925,3036268,9.4
16926,3036269,6.3
16927,3036299,7.5
16928,3036331,7.2
16929,3036338,9.4
16930,3036344,8.3
16931,3036350,7.8
16932,3036351,6.5
16933,3036357,6.7
16934,3036402,5.5
16935,3036404,6.7
16936,3036406,6.3
16937,3036411,5.1
16938,3036454,5.0
16939,3036489,5.7
16940,3036490,8.4
16941,3036492,5.2
16942,3036498,6.3
16943,3036524,5.3
16944,3036531,6.9
16945,3036532,5.6
16946,3036546,3.2
16947,3036564,6.8
16948,3036589,9.1
16949,3036669,4.2
16950,3036676,3.9
16951,3036731,7.7
16952,3036738,9.0
16953,3036744,6.9
16954,3036764,6.3
16955,3036808,5.0
16956,3036846,8.3
16957,3036849,8.2
16958,3036850,7.8
16959,3036856,7.3
16960,3036882,6.4
16961,3036900,6.6
16962,3036902,6.9
16963,3036907,8.4
16964,3036917,8.0
16965,3036918,4.8
16966,3036953,8.1
16967,3036967,10.0
16968,3037016,8.1
16969,3037025,9.2
16970,3037077,7.4
16971,3037090,7.9
16972,3037094,6.1
16973,3037100,7.1
16974,3037105,9.2
16975,3037117,7.2
16976,3037118,8.1
16977,3037127,9.6
16978,3037218,5.8
16979,3037246,9.3
16980,3037256,7.8
16981,3037276,7.5
16982,3037277,8.5
16983,3037302,7.9
16984,3037336,8.0
16985,3037339,8.9
16986,3037362,8.3
16987,3037376,6.1
16988,3037385,7.5
16989,3037410,8.3
16990,3037418,6.6
16991,3037420,4.5
16992,3037421,5.6
16993,3037481,8.6
16994,3037488,6.3
16995,3037537,7.1
16996,3037550,5.5
16997,3037557,6.8
16998,3037559,7.4
16999,3037575,5.7
17000,3037595,7.0
17001,3037609,6.6
17002,3037620,8.5
17003,3037635,6.4
17004,3037662,6.4
17005,3037748,5.6
17006,3037758,6.3
17007,3037762,7.1
17008,3037770,7.6
17009,3037804,5.2
17010,3037835,6.8
17011,3037848,5.2
17012,3037866,7.2
17013,3037880,6.6
17014,3037885,5.9
17015,3037892,5.2
17016,3037912,8.3
17017,3037919,5.6
17018,3037920,6.0
17019,3037938,6.1
17020,3038010,5.7
17021,3038060,5.6
17022,3038086,9.8
17023,3038097,4.7
17024,3038098,5.9
17025,3038118,7.3
17026,3038126,6.6
17027,3038172,4.8
17028,3038173,8.0
17029,3038178,5.1
17030,3038189,7.7
17031,3038194,8.7
17032,3038197,6.8
17033,3038316,5.2
17034,3038382,5.4
17035,3038411,7.0
17036,3038452,7.1
17037,3038487,6.6
17038,3038206,4.9
17039,3038208,7.9
17040,3038336,7.0
17041,3038349,7.1
17042,3038354,6.3
17043,3038366,8.4
17044,3038404,6.5
17045,3038471,4.7
17046,3038516,6.3
17047,3038517,6.2
